Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SPT5_T0_R1.raw	SPT5_T0_R2.raw	SPT5_T15_R1.raw	SPT5_T15_R2.raw	SPT5_T0_R1.pseudo	SPT5_T0_R2.pseudo	SPT5_T15_R1.pseudo	SPT5_T15_R2.pseudo
Interval_795	X	360483	361087	+	605	22.5277485597681	-0.749626361367201	0.531393718624143	-1.41067975607257	0.158339062741041	0.575103390545972	18	12	38	27	17.4214865269741	16.1165000059762	33.3405416614631	23.2324660446588
Interval_796	X	374072	374486	+	415	10.0816505245645	0.506084250045564	0.789452123269553	0.641057557676319	0.521485287953648	0.862944672823895	8	12	7	12	7.74288290087737	16.1165000059762	6.14167872711163	10.3255404642928
Interval_797	X	378389	378702	+	314	9.83478159578505	0.208233979263366	0.799892701000716	0.260327390164771	0.794611246465302	0.939630063509793	12	7	15	6	11.6143243513161	9.40129167015281	13.1607401295249	5.1627702321464
Interval_798	X	380582	381170	+	589	7.42150425089288	-0.88060802840825	0.935238631939147	-0.941586455408045	0.346404406940177	NA	4	5	10	12	3.87144145043869	6.71520833582343	8.77382675301662	10.3255404642928
Interval_799	X	391023	392159	+	1137	45.7052274888017	0.0200175753392266	0.392843938843366	0.0509555407629897	0.959360947825595	0.989023680255366	40	40	53	51	38.7144145043869	53.7216666865875	46.5012817909881	43.8835469732444
Interval_800	X	396697	397139	+	443	4.86353165629484	1.42933695285368	1.20154548437522	1.18958206030536	0.234210700331834	NA	5	7	3	3	4.83930181304836	9.40129167015281	2.63214802590498	2.5813851160732
Interval_801	X	398101	398393	+	293	1.63068321731375	-2.08054682465576	2.90771427087227	-0.715526572021681	0.474283727619502	NA	0	1	1	5	0	1.34304166716469	0.877382675301661	4.30230852678867
Interval_802	X	404741	405143	+	403	9.35619438255778	-1.31624844918855	0.859796560116217	-1.5308835953131	0.125798164287039	0.540634488320273	8	2	19	12	7.74288290087737	2.68608333432937	16.6702708307316	10.3255404642928
Interval_803	X	414983	415174	+	192	5.84029011971912	-0.119859514559897	1.0378151825045	-0.115492157544513	0.908055036255773	NA	6	4	8	6	5.80716217565803	5.37216666865875	7.01906140241329	5.1627702321464
Interval_804	X	415884	416081	+	198	6.57899410903353	1.22915529115512	0.995033113150018	1.23529084098914	0.216722281213208	NA	8	8	5	4	7.74288290087737	10.7443333373175	4.38691337650831	3.44184682143093
Interval_805	X	424215	425000	+	786	19.0574386243889	0.583674586851953	0.559044118691677	1.04405818313216	0.296458471347796	0.745845087857712	21	19	16	19	20.3250676148031	25.5177916761291	14.0381228048266	16.3487724017969
Interval_806	X	436016	436237	+	222	1.94449932202686	-4.21353065959878	2.68986195639796	-1.56644866089753	0.117243618588955	NA	0	0	2	7	0	0	1.75476535060332	6.02323193750413
Interval_807	X	453667	455949	+	2283	43.2805084800762	0.934679359388578	0.413633812760646	2.25967832066341	0.0238412227583528	0.204547434979427	47	51	37	31	45.4894370426546	68.495125025399	32.4631589861615	26.6743128660897
Interval_808	X	462232	462560	+	329	6.43972244533447	-0.476453851871285	1.01764174488479	-0.4681940911585	0.639645797324816	NA	3	6	10	7	2.90358108782902	8.05825000298812	8.77382675301662	6.02323193750413
Interval_809	X	465743	466389	+	647	8.52349343106039	0.229629915889558	0.844877169331385	0.271790887746774	0.785782812097453	NA	8	8	7	11	7.74288290087737	10.7443333373175	6.14167872711163	9.46507875893506
Interval_810	X	517637	517857	+	221	4.78286467345667	-0.830549619674132	1.20010358888313	-0.692064941199852	0.488896547169372	NA	3	3	9	5	2.90358108782902	4.02912500149406	7.89644407771495	4.30230852678867
Interval_811	X	521460	521956	+	497	13.6331024305944	0.214813762228197	0.654691247054297	0.328114608519244	0.74282500889972	0.934079155974468	15	11	17	12	14.5179054391451	14.7734583388116	14.9155054801282	10.3255404642928
Interval_812	X	523976	524678	+	703	7.53851349067832	1.75716701781599	0.991566154250542	1.772112743344	0.0763758439946887	NA	17	5	6	2	16.4536261643644	6.71520833582343	5.26429605180997	1.72092341071547
Interval_813	X	525043	526979	+	1937	24.0866166208832	0.590328092519461	0.51100848741932	1.15522169798141	0.247999651448241	0.700659209431439	24	26	20	24	23.2286487026321	34.9190833462819	17.5476535060332	20.6510809285856
Interval_814	X	531600	531805	+	206	4.04384105819883	1.0422797270431	1.33695270751357	0.779593564668048	0.43563014501444	NA	3	6	3	3	2.90358108782902	8.05825000298812	2.63214802590498	2.5813851160732
Interval_815	X	535617	535834	+	218	2.28448998130402	-2.70881543170748	2.31092580191462	-1.1721775876418	0.241125764672305	NA	0	1	3	6	0	1.34304166716469	2.63214802590498	5.1627702321464
Interval_816	X	543967	544193	+	227	3.40475035091334	-0.359773817602609	1.57387482304131	-0.228591125758903	0.819186722580617	NA	6	0	4	5	5.80716217565803	0	3.50953070120665	4.30230852678867
Interval_817	X	545080	545679	+	600	18.2114554818297	-0.0666492345455647	0.567474282524868	-0.117448907550527	0.906504329599541	0.977141138095794	20	12	22	21	19.3572072521934	16.1165000059762	19.3024188566366	18.0696958125124
Interval_818	X	567324	567553	+	230	1.94872956451285	-4.21640538177525	2.66209969721558	-1.58386456607369	0.113224542425391	NA	0	0	3	6	0	0	2.63214802590498	5.1627702321464
Interval_819	X	570762	571153	+	392	5.01305164030638	0.431657696922852	1.1771735871239	0.366689927164853	0.713850320937907	NA	9	2	3	7	8.71074326348705	2.68608333432937	2.63214802590498	6.02323193750413
Interval_820	X	573079	573287	+	209	3.85190217353613	-0.649467662576045	1.48287003057052	-0.437980166290209	0.661400661065647	NA	6	0	8	3	5.80716217565803	0	7.01906140241329	2.5813851160732
Interval_821	X	578149	578947	+	799	14.2348781972922	-1.35413499826638	0.682123784906441	-1.98517487328507	0.0471250188307071	0.322385380038961	7	7	19	28	6.7750225382677	9.40129167015281	16.6702708307316	24.0929277500165
Interval_822	X	585383	585623	+	241	6.65575047532914	0.255048249307941	0.9601578736016	0.265631576139914	0.790522964733379	NA	8	5	7	7	7.74288290087737	6.71520833582343	6.14167872711163	6.02323193750413
Interval_823	X	598225	598626	+	402	10.1726853317223	0.199969610428598	0.767286722869933	0.260619145970151	0.794386223457966	0.939630063509793	14	6	9	13	13.5500450765354	8.05825000298812	7.89644407771495	11.1860021696505
Interval_824	X	603899	604392	+	494	5.72375586774627	-0.692782957860422	1.14378298914588	-0.605694405699945	0.54471769955981	NA	1	6	6	10	0.967860362609672	8.05825000298812	5.26429605180997	8.60461705357733
Interval_825	X	606719	606929	+	211	3.88353768607695	-1.37078103591144	1.39841025021451	-0.980242411482013	0.326966473959944	NA	3	1	6	7	2.90358108782902	1.34304166716469	5.26429605180997	6.02323193750413
Interval_826	X	608081	608270	+	190	8.25914641248727	0.940082951836771	0.86837681471283	1.08257490977307	0.278997148951866	NA	10	9	5	8	9.67860362609672	12.0873750044822	4.38691337650831	6.88369364286186
Interval_827	X	609024	609276	+	253	12.497946420288	-0.607197953587566	0.708340100377112	-0.857212451002422	0.391327482557892	0.82519056104599	12	6	12	23	11.6143243513161	8.05825000298812	10.5285921036199	19.7906192232279
Interval_828	X	615290	615691	+	402	6.98819325328957	1.17435952042186	0.981013819388306	1.19708764261253	0.231272395991007	NA	13	5	3	7	12.5821847139257	6.71520833582343	2.63214802590498	6.02323193750413
Interval_829	X	617847	618134	+	288	11.2654209272696	0.579712793768846	0.729637223418156	0.794521955792012	0.426891632352161	0.826800955274489	18	7	10	11	17.4214865269741	9.40129167015281	8.77382675301662	9.46507875893506
Interval_830	X	622669	623835	+	1167	28.8116727413429	0.149930965776311	0.487682062414732	0.307435883604034	0.75851161864437	0.935575120509567	36	19	40	23	34.8429730539482	25.5177916761291	35.0953070120665	19.7906192232279
Interval_831	X	628802	629064	+	263	4.17920210535534	-0.369062524175443	1.30574862126729	-0.282644391243738	0.777449447921757	NA	6	1	6	5	5.80716217565803	1.34304166716469	5.26429605180997	4.30230852678867
Interval_832	X	633156	633394	+	239	8.61673315145729	0.711485355203764	0.849226606174271	0.83780389124756	0.402140852959264	NA	11	8	10	5	10.6464639887064	10.7443333373175	8.77382675301662	4.30230852678867
Interval_833	X	638558	640650	+	2093	53.3572772185656	0.0973231123031264	0.372198415909616	0.261481801488269	0.793720981788706	0.939630063509793	65	35	66	53	62.9109235696287	47.006458350764	57.9072565699097	45.6044703839598
Interval_834	X	646638	647318	+	681	28.3772101320702	0.360973367455345	0.468870142336408	0.769879194389716	0.441371556638943	0.83168951027121	30	26	30	27	29.0358108782902	34.9190833462819	26.3214802590498	23.2324660446588
Interval_835	X	649578	649953	+	376	2.98206737955119	-2.07523210398224	1.80832686061475	-1.14759789791363	0.251134597974018	NA	1	1	9	2	0.967860362609672	1.34304166716469	7.89644407771495	1.72092341071547
Interval_836	X	651150	651744	+	595	21.9986169067792	0.202812235674724	0.541891974970656	0.374266911197026	0.708205747164639	0.930280420815076	25	17	31	16	24.1965090652418	22.8317083417997	27.1988629343515	13.7673872857237
Interval_837	X	662915	663847	+	933	46.6836931696372	-0.035755918365294	0.385765628603837	-0.0926881912592935	0.926151278633355	0.978849959136706	52	31	58	51	50.3287388557029	41.6342916821053	50.8881951674964	43.8835469732444
Interval_838	X	683541	684442	+	902	10.6073839207934	0.802267950732889	0.76267423571033	1.05191432091014	0.292838860871945	0.741009639249877	18	7	7	11	17.4214865269741	9.40129167015281	6.14167872711163	9.46507875893506
Interval_839	X	702564	704240	+	1677	63.9766531909082	0.926858378794739	0.353464946747652	2.62220734283009	0.00873622631678983	0.0996883485941528	71	74	53	48	68.7180857452867	99.3850833701868	46.5012817909881	41.3021618571712
Interval_840	X	705154	705609	+	456	13.8480998670346	-0.270401982661744	0.674724347719724	-0.400759189401695	0.688597428153233	0.922445942266055	16	7	23	12	15.4857658017547	9.40129167015281	20.1798015319382	10.3255404642928
Interval_841	X	715443	716108	+	666	11.1197757019386	-0.277975052922445	0.757051041158863	-0.367181389113384	0.713483720596177	0.93248959191605	11	7	20	8	10.6464639887064	9.40129167015281	17.5476535060332	6.88369364286186
Interval_842	X	717886	718073	+	188	4.75692761279893	0.018389185043359	1.18324519002891	0.0155413140051807	0.987600324656662	NA	7	2	6	5	6.7750225382677	2.68608333432937	5.26429605180997	4.30230852678867
Interval_843	X	745026	745638	+	613	28.4530091346434	1.93871983236936	0.501353001787594	3.86697561489964	0.000110193441621266	0.00418255976240717	42	37	14	13	40.6501352296062	49.6925416850934	12.2833574542233	11.1860021696505
Interval_844	XI	50	788	+	739	48.5674355894521	1.64603583042232	0.394810917916128	4.16917505501203	3.05704125804144e-05	0.00156988059898246	69	60	26	28	66.7823650200674	80.5825000298812	22.8119495578432	24.0929277500165
Interval_845	XI	21549	21844	+	296	8.42787441171904	-1.76235516234517	0.961146778421307	-1.83359628509587	0.0667139440856326	NA	5	2	22	8	4.83930181304836	2.68608333432937	19.3024188566366	6.88369364286186
Interval_846	XI	24645	25426	+	782	14.0057607100747	0.582205563554174	0.663841850518874	0.877024494763488	0.380473333700491	0.816101278428817	22	9	16	10	21.2929279774128	12.0873750044822	14.0381228048266	8.60461705357733
Interval_847	XI	25927	26269	+	343	5.0639310259295	4.44910992734618	1.84794522885106	2.40759837352558	0.0160578353809497	NA	2	13	0	1	1.93572072521934	17.4595416731409	0	0.860461705357733
Interval_848	XI	38115	39421	+	1307	20.6335114235293	-0.215685573197531	0.540098714218833	-0.399344726286723	0.689639215486653	0.922445942266055	20	14	29	22	19.3572072521934	18.8025833403056	25.4440975837482	18.9301575178701
Interval_849	XI	46236	46909	+	674	7.76240751382528	-0.00746150340725654	0.884052100033925	-0.00844011728151566	0.993265840681765	NA	9	5	8	10	8.71074326348705	6.71520833582343	7.01906140241329	8.60461705357733
Interval_850	XI	66101	66786	+	686	6.52162165777131	-0.541206971941294	1.00515646300341	-0.538430574603449	0.59027982300641	NA	8	2	10	8	7.74288290087737	2.68608333432937	8.77382675301662	6.88369364286186
Interval_851	XI	67561	71247	+	3687	84.7323240884614	0.0221100926523074	0.311063603646024	0.071079008900918	0.943334874378682	0.983908417362711	81	69	106	87	78.3966893713834	92.6698750343634	93.0025635819761	74.8601683661228
Interval_852	XI	73934	74789	+	856	7.91492551072413	0.855593305249727	0.913910011943924	0.936189880916005	0.349175432268596	NA	10	8	3	10	9.67860362609672	10.7443333373175	2.63214802590498	8.60461705357733
Interval_853	XI	80471	80972	+	502	12.0892222638445	0.617421963242694	0.701777659496256	0.879797119341027	0.378969225486479	0.816101278428817	15	11	8	14	14.5179054391451	14.7734583388116	7.01906140241329	12.0464638750083
Interval_854	XI	91198	92187	+	990	8.77356352287926	-1.33828881874046	0.878765021771204	-1.52291999065126	0.127778723760593	0.541508863315524	6	3	18	11	5.80716217565803	4.02912500149406	15.7928881554299	9.46507875893506
Interval_855	XI	93430	93899	+	470	17.288833962874	-0.0832203700601839	0.580670868196035	-0.143317625557356	0.886039336343968	0.965558134947395	18	12	20	21	17.4214865269741	16.1165000059762	17.5476535060332	18.0696958125124
Interval_856	XI	95838	96897	+	1060	7.48536976779421	0.742221748011933	0.941700298249134	0.788171936859228	0.430596141695719	NA	11	6	3	10	10.6464639887064	8.05825000298812	2.63214802590498	8.60461705357733
Interval_857	XI	99312	100157	+	846	52.958242748477	0.352134704587581	0.362544312134168	0.971287351095623	0.331405205801526	0.786384183581178	59	46	52	55	57.1037613939706	61.7799166895756	45.6238991156864	47.3253937946753
Interval_858	XI	106765	106980	+	216	3.39426453669455	2.04557260278635	1.58814905590952	1.28802305751765	0.19773793696237	NA	3	6	2	1	2.90358108782902	8.05825000298812	1.75476535060332	0.860461705357733
Interval_859	XI	108854	109207	+	354	11.1479740716416	-0.171389157325147	0.736247756112389	-0.23278734081328	0.815926543479044	0.939630063509793	8	10	11	16	7.74288290087737	13.4304166716469	9.65120942831828	13.7673872857237
Interval_860	XI	127120	127303	+	184	6.51647881163009	-1.48437307502758	1.03808362535455	-1.42991666448895	0.152740938548775	NA	3	3	12	10	2.90358108782902	4.02912500149406	10.5285921036199	8.60461705357733
Interval_861	XI	140940	141399	+	460	8.14249417061521	-0.213451108653654	0.868417265228565	-0.245793257688716	0.805842276571572	NA	6	7	9	11	5.80716217565803	9.40129167015281	7.89644407771495	9.46507875893506
Interval_862	XI	142904	143597	+	694	13.0155990374736	-0.605467191645484	0.677761153111693	-0.893334161844039	0.371678248803552	0.810044228485413	9	9	17	19	8.71074326348705	12.0873750044822	14.9155054801282	16.3487724017969
Interval_863	XI	146939	147330	+	392	10.9455493727601	-0.119438276936697	0.738958242807616	-0.161630617290228	0.871596745212642	0.960737321427571	8	10	14	12	7.74288290087737	13.4304166716469	12.2833574542233	10.3255404642928
Interval_864	XI	158328	158552	+	225	6.84492884101083	0.7327930456547	0.979318638708854	0.748268251711031	0.454298370313566	NA	12	4	4	8	11.6143243513161	5.37216666865875	3.50953070120665	6.88369364286186
Interval_865	XI	162790	165286	+	2497	37.9784034760297	1.10980240391178	0.440140414651144	2.5214735274683	0.0116864468453177	0.124417903609297	41	48	26	29	39.6822748669965	64.466000023905	22.8119495578432	24.9533894553743
Interval_866	XI	166022	166381	+	360	15.0847360985319	-1.41227091298527	0.676762940525005	-2.08680296809646	0.0369059487380036	0.287668689716761	5	9	23	27	4.83930181304836	12.0873750044822	20.1798015319382	23.2324660446588
Interval_867	XI	171380	172229	+	850	12.99333661356	0.0100113221178726	0.682388644043148	0.0146709975396947	0.988294657479089	0.994625938151046	17	7	18	12	16.4536261643644	9.40129167015281	15.7928881554299	10.3255404642928
Interval_868	XI	173477	174444	+	968	8.37999152487535	-1.09478088267006	0.90046148742162	-1.21579978484682	0.224061200801043	NA	3	6	11	15	2.90358108782902	8.05825000298812	9.65120942831828	12.906925580366
Interval_869	XI	179337	179763	+	427	6.27598193037476	-1.41037438245147	1.07926016428643	-1.30679740540963	0.191281526600364	NA	3	3	6	15	2.90358108782902	4.02912500149406	5.26429605180997	12.906925580366
Interval_870	XI	203014	203469	+	456	13.9109332762736	0.0799283387952367	0.645936391787349	0.123740262681391	0.901520931614039	0.974289705996942	13	12	16	15	12.5821847139257	16.1165000059762	14.0381228048266	12.906925580366
Interval_871	XI	216825	217102	+	278	15.524459543845	-0.905268993715604	0.642378802313387	-1.40924481078061	0.158762791662748	0.575103390545972	15	5	25	22	14.5179054391451	6.71520833582343	21.9345668825415	18.9301575178701
Interval_872	XI	219691	220194	+	504	9.65233227554088	1.2735395644793	0.81490554968939	1.56280634604185	0.118098151095435	0.531441679929455	13	11	4	9	12.5821847139257	14.7734583388116	3.50953070120665	7.7441553482196
Interval_873	XI	226069	226282	+	214	6.39116596284972	-0.0647689498381373	0.984724816673105	-0.0657736544682191	0.947558031492312	NA	6	5	8	7	5.80716217565803	6.71520833582343	7.01906140241329	6.02323193750413
Interval_874	XI	230078	231726	+	1649	50.404463024395	0.117665594183954	0.372280615852686	0.316066937609545	0.75195170129016	0.934085885184392	49	43	55	56	47.4251577678739	57.7507916880815	48.2560471415914	48.185855500033
Interval_875	XI	247854	248500	+	647	14.2640522788514	-0.570810201847879	0.654508445807107	-0.872120452386194	0.383142669683415	0.817808192258242	10	10	23	16	9.67860362609672	13.4304166716469	20.1798015319382	13.7673872857237
Interval_876	XI	258394	259177	+	784	38.7240022889638	0.228687993315402	0.411743699107676	0.555413461847773	0.578611886830209	0.887980331141541	42	32	42	40	40.6501352296062	42.97733334927	36.8500723626698	34.4184682143093
Interval_877	XI	259853	261671	+	1819	38.7956979411554	-0.682424682652604	0.418723831603438	-1.62977273120416	0.103149539060881	0.517526135633043	31	22	58	52	30.0036712408998	29.5469166776231	50.8881951674964	44.7440086786021
Interval_878	XI	277911	278957	+	1047	26.1127402894707	-1.01115145074384	0.511018383563533	-1.97869877731732	0.0478499307146324	0.323821624138558	14	16	34	46	13.5500450765354	21.488666674635	29.8310109602565	39.5812384464557
Interval_879	XI	302974	303217	+	244	5.27537332963268	0.732430699615704	1.12685582229893	0.649977295339749	0.515706887675343	NA	4	7	5	4	3.87144145043869	9.40129167015281	4.38691337650831	3.44184682143093
Interval_880	XI	308097	309044	+	948	27.4201910674848	0.512504290924988	0.476051631788745	1.07657291079809	0.281671111728477	0.735740465785667	32	25	23	29	30.9715316035095	33.5760416791172	20.1798015319382	24.9533894553743
Interval_881	XI	317148	317450	+	303	10.0320634485253	-0.390129395453598	0.774945693818899	-0.503428044784735	0.614663358223772	0.900708740165314	7	8	14	12	6.7750225382677	10.7443333373175	12.2833574542233	10.3255404642928
Interval_882	XI	321767	322979	+	1213	39.2147693839744	-0.579516122430337	0.429396850635948	-1.34960496699512	0.177142730080767	0.609436990338575	33	23	65	43	31.9393919661192	30.8899583447878	57.029873894608	36.9998533303825
Interval_883	XI	325778	328412	+	2635	48.7715528417902	0.809993653797114	0.402769063939081	2.01106223470933	0.0443188835327967	0.315587901721252	47	59	39	42	45.4894370426546	79.2394583627165	34.2179243367648	36.1393916250248
Interval_884	XI	335068	335620	+	553	4.52354099701768	1.29380234657375	1.24892824231608	1.03593009008624	0.30023475856096	NA	5	6	2	4	4.83930181304836	8.05825000298812	1.75476535060332	3.44184682143093
Interval_885	XI	338881	341098	+	2218	33.6140362915164	-0.0382950204953216	0.458837772425161	-0.0834609153751999	0.933485053937354	0.981846327816036	26	31	32	46	25.1643694278515	41.6342916821053	28.0762456096532	39.5812384464557
Interval_886	XI	352951	353367	+	417	4.94017003269124	-1.17174439315422	1.285858043828	-0.911254861124432	0.362161103920537	NA	6	0	11	5	5.80716217565803	0	9.65120942831828	4.30230852678867
Interval_887	XI	355226	356333	+	1108	42.2750150650432	0.511123692583839	0.401319446964054	1.27360808565457	0.202802345252176	0.641472635525904	46	41	40	40	44.5215766800449	55.0647083537522	35.0953070120665	34.4184682143093
Interval_888	XI	361988	362440	+	453	9.68772455686297	-1.15995669411252	0.821463373015037	-1.41206136781863	0.157931892523361	0.575103390545972	8	3	18	13	7.74288290087737	4.02912500149406	15.7928881554299	11.1860021696505
Interval_889	XI	368881	369722	+	842	22.3766614002963	-2.6523246053013	0.626275797675677	-4.23507441153718	2.28476035261898e-05	0.0014249469523533	7	4	46	43	6.7750225382677	5.37216666865875	40.3596030638764	36.9998533303825
Interval_890	XI	371339	371830	+	492	4.15290804678421	-1.88557106444804	1.45191022239764	-1.29868295942862	0.194052754469792	NA	1	2	3	12	0.967860362609672	2.68608333432937	2.63214802590498	10.3255404642928
Interval_891	XI	379286	379805	+	520	10.692600772061	0.231166165334781	0.773121825444206	0.299003543460906	0.76493734187982	0.935575120509567	18	4	11	12	17.4214865269741	5.37216666865875	9.65120942831828	10.3255404642928
Interval_892	XI	381919	383555	+	1637	47.8697491035108	-0.256391806261684	0.382192469969454	-0.670844735068107	0.502319445736345	0.855369950044211	47	31	65	55	45.4894370426546	41.6342916821053	57.029873894608	47.3253937946753
Interval_893	XI	384954	385854	+	901	27.0652483717044	0.291050644730913	0.477872003190779	0.60905565253363	0.542487551174256	0.875546145301422	31	22	31	25	30.0036712408998	29.5469166776231	27.1988629343515	21.5115426339433
Interval_894	XI	392125	392414	+	290	3.95115845765166	-2.70112155320142	1.60236135621022	-1.68571311504285	0.0918510695534147	NA	2	0	6	10	1.93572072521934	0	5.26429605180997	8.60461705357733
Interval_895	XI	393463	393669	+	207	7.26646171481143	-0.528444970661631	0.971329984828856	-0.544042682626277	0.586412101459931	NA	8	3	5	15	7.74288290087737	4.02912500149406	4.38691337650831	12.906925580366
Interval_896	XI	408192	408378	+	187	9.12451347007992	0.288721084638662	0.821761276968084	0.35134423187219	0.725330115162558	0.934079155974468	11	7	6	13	10.6464639887064	9.40129167015281	5.26429605180997	11.1860021696505
Interval_897	XI	428832	429224	+	393	14.2540993623592	0.551807616431711	0.673856488387579	0.818880022587732	0.412854868873046	0.826581809055645	25	7	11	16	24.1965090652418	9.40129167015281	9.65120942831828	13.7673872857237
Interval_898	XI	431271	431831	+	561	23.7266490688608	0.375468194575862	0.537508009596898	0.698535069007517	0.484842634280927	0.855369950044211	17	28	24	23	16.4536261643644	37.6051666806112	21.0571842072399	19.7906192232279
Interval_899	XI	439384	440047	+	664	12.1342236135923	0.203533916318754	0.702276512929797	0.289820195566045	0.771953796819583	0.939630063509793	13	10	9	17	12.5821847139257	13.4304166716469	7.89644407771495	14.6278489910815
Interval_900	XI	462885	463815	+	931	22.3476236567701	0.0656188302080194	0.531527210196151	0.123453379148367	0.901748089857422	0.974289705996942	21	19	31	19	20.3250676148031	25.5177916761291	27.1988629343515	16.3487724017969
Interval_901	XI	513248	514676	+	1429	27.9660435684813	0.375735551827045	0.46874196211067	0.801582922371977	0.422794259515651	0.826581809055645	32	24	28	28	30.9715316035095	32.2330000119525	24.5667149084465	24.0929277500165
Interval_902	XI	517434	519314	+	1881	61.367006596931	1.0187536635639	0.353533419889567	2.88163326647344	0.00395619896534831	0.0591761021885307	73	70	46	47	70.653806470506	94.0129167015281	40.3596030638764	40.4417001518134
Interval_903	XI	533625	533949	+	325	8.99382179535992	-0.70725849154458	0.868395843388225	-0.814442511361024	0.41539149333792	0.826581809055645	11	2	16	10	10.6464639887064	2.68608333432937	14.0381228048266	8.60461705357733
Interval_904	XI	535176	535856	+	681	9.92913252766565	-0.17134179670414	0.778784724690703	-0.220011758412684	0.825861997175221	0.94245427912937	7	9	12	12	6.7750225382677	12.0873750044822	10.5285921036199	10.3255404642928
Interval_905	XI	550971	551712	+	742	7.89310070265316	0.549341131989731	0.917136647601296	0.598974136980016	0.549190131428593	NA	15	3	7	8	14.5179054391451	4.02912500149406	6.14167872711163	6.88369364286186
Interval_906	XI	558363	558675	+	313	1.95252219115618	2.98602745811826	2.57027242454123	1.16175524026455	0.245334900105601	NA	3	3	1	0	2.90358108782902	4.02912500149406	0.877382675301661	0
Interval_907	XI	559437	559638	+	202	6.64705249645088	-0.926102265746046	0.995382821186716	-0.930398080049169	0.352165012282224	NA	4	4	8	12	3.87144145043869	5.37216666865875	7.01906140241329	10.3255404642928
Interval_908	XI	567279	567750	+	472	8.26325866507404	0.165841250200061	0.871985845647742	0.190188007096455	0.849161808556531	NA	11	5	12	6	10.6464639887064	6.71520833582343	10.5285921036199	5.1627702321464
Interval_909	XI	571067	571341	+	275	5.8580041893112	0.523358675540402	1.03844142620931	0.503984781742433	0.614272071170421	NA	6	6	6	5	5.80716217565803	8.05825000298812	5.26429605180997	4.30230852678867
Interval_910	XI	578310	579171	+	862	14.4305290906689	1.31265234623592	0.653208712102913	2.00954506869638	0.0444793601045314	0.315587901721252	19	17	9	10	18.3893468895838	22.8317083417997	7.89644407771495	8.60461705357733
Interval_911	XI	581059	582094	+	1036	20.3308936147539	0.699603458095166	0.570895233709878	1.22544981423106	0.220405787891283	0.669099045991478	35	12	21	15	33.8751126913385	16.1165000059762	18.4250361813349	12.906925580366
Interval_912	XI	589454	590177	+	724	17.5731578741923	-0.147024245518486	0.603509342772346	-0.243615525226336	0.807528603119005	0.939630063509793	23	8	17	26	22.2607883400225	10.7443333373175	14.9155054801282	22.3720043393011
Interval_913	XI	608321	608626	+	306	5.60837322744284	0.252539534954541	1.13422776510892	0.222653282456271	0.823805363786919	NA	11	1	7	5	10.6464639887064	1.34304166716469	6.14167872711163	4.30230852678867
Interval_914	XI	614095	615474	+	1380	42.4860645129709	-0.638728614596332	0.403340067102582	-1.58359822564785	0.113285177976415	0.524309138047188	34	25	63	56	32.9072523287288	33.5760416791172	55.2751085440047	48.185855500033
Interval_915	XI	618851	619560	+	710	12.0043250385204	-0.23067842508074	0.698971924186426	-0.330025308740749	0.741380838879799	0.934079155974468	13	7	13	17	12.5821847139257	9.40129167015281	11.4059747789216	14.6278489910815
Interval_916	XI	630506	630903	+	398	14.4443325437185	0.370825494594664	0.632006935612484	0.58674276135165	0.557376484085068	0.879217450736708	17	12	15	14	16.4536261643644	16.1165000059762	13.1607401295249	12.0464638750083
Interval_917	XI	665993	666803	+	811	62.1435217085532	1.90666040087806	0.641027476848851	2.97438170708498	0.00293579626112241	0.0483575497350918	60	103	32	28	58.0716217565803	138.333291717963	28.0762456096532	24.0929277500165
Interval_918	XII	35	304	+	270	28.6378392679398	1.76427485932768	0.491023615355506	3.59305500622477	0.000326823561717287	0.00983851618548936	47	32	16	14	45.4894370426546	42.97733334927	14.0381228048266	12.0464638750083
Interval_919	XII	5549	5980	+	432	32.2829075720796	1.9025330871099	0.521968412465565	3.64491996387888	0.000267475028903108	0.00854318421271096	32	53	18	13	30.9715316035095	71.1812083597284	15.7928881554299	11.1860021696505
Interval_920	XII	11010	11851	+	842	46.171814404238	1.84114033146383	0.440853554691194	4.17630823631103	2.96278287136292e-05	0.00156988059898246	51	71	23	23	49.3608784930933	95.3559583686928	20.1798015319382	19.7906192232279
Interval_921	XII	22788	23418	+	631	11.7383903065431	-0.0226845812160419	0.710732646311148	-0.0319171791724774	0.974538098620616	0.99259611578639	9	11	14	13	8.71074326348705	14.7734583388116	12.2833574542233	11.1860021696505
Interval_922	XII	36867	37111	+	245	6.45056374335877	0.579072510447191	1.01104048705354	0.572749081626564	0.566814599700126	NA	9	5	3	9	8.71074326348705	6.71520833582343	2.63214802590498	7.7441553482196
Interval_923	XII	40482	40782	+	301	5.70639879606758	0.283104398048841	1.0966448429154	0.258155044340714	0.796287251604087	NA	10	2	8	4	9.67860362609672	2.68608333432937	7.01906140241329	3.44184682143093
Interval_924	XII	48610	49760	+	1151	15.8139863812898	0.172005005509444	0.612497057960762	0.280825847689971	0.778843977470381	0.939630063509793	14	15	18	16	13.5500450765354	20.1456250074703	15.7928881554299	13.7673872857237
Interval_925	XII	54089	54917	+	829	9.69036708594477	-1.60011890105576	0.889540459539935	-1.79881520159672	0.0720479178538097	0.408427482379064	2	6	22	11	1.93572072521934	8.05825000298812	19.3024188566366	9.46507875893506
