X	337365	338035	337365,337369,337431	338035,337871,337871	SPT5_T15_R1_peak_415,SPT5_T0_R2_peak_358,SPT5_T15_R2_peak_515	32,19,20	.,.,.	4.01736,3.29531,3.30804	5.13565,3.72088,3.81074	3.20252,1.91718,2.03928
X	348796	349070	348796	349070	SPT5_T15_R1_peak_416	14	.	2.91193	3.10808	1.48107
X	354159	354433	354159,354170	354355,354433	SPT5_T15_R1_peak_417,SPT5_T0_R1_peak_479	20,18	.,.	3.33347,3.22474	3.78461,3.56631	2.01207,1.80612
X	355398	355819	355398,355416,355430	355586,355791,355819	SPT5_T0_R1_peak_480,SPT5_T15_R1_peak_418,SPT5_T15_R2_peak_516	34,32,25	.,.,.	4.28147,4.11074,3.74692	5.44967,5.20199,4.51321	3.41633,3.23724,2.59703
X	360483	361087	360483,360639,360659,360726	361085,361087,360992,360976	SPT5_T15_R1_peak_419,SPT5_T15_R2_peak_517,SPT5_T0_R1_peak_481,SPT5_T0_R2_peak_359	32,24,16,32	.,.,.,.	3.77029,3.46961,3.03197,4.12221	5.13338,4.25532,3.40483,5.31235	3.21702,2.40397,1.69909,3.26627
X	374072	374486	374072,374109	374415,374486	SPT5_T15_R2_peak_518,SPT5_T0_R2_peak_360	13,23	.,.	2.83309,3.62273	2.96794,4.24545	1.38593,2.37167
X	378389	378702	378389,378437	378641,378702	SPT5_T0_R1_peak_482,SPT5_T15_R1_peak_420	40,18	.,.	4.63677,3.12149	6.17597,3.49345	4.05736,1.80123
X	380582	381170	380582	381170	SPT5_T15_R2_peak_519	14	.	2.83737	3.00249	1.40229
X	391023	392159	391023,391116,391175,391624	392122,392146,392159,392149	SPT5_T15_R1_peak_421,SPT5_T15_R2_peak_520,SPT5_T0_R2_peak_361,SPT5_T0_R1_peak_483	47,42,32,23	.,.,.,.	4.14564,4.51387,4.10373,3.24763	6.84844,6.50086,5.3132,4.11609	4.70798,4.28372,3.28863,2.31867
X	396697	397139	396697	397139	SPT5_T0_R2_peak_362	12	.	2.75225	2.81655	1.20315
X	398101	398393	398101	398393	SPT5_T15_R2_peak_521	13	.	2.78338	2.90604	1.31541
X	404741	405143	404741	405143	SPT5_T15_R1_peak_422	15	.	2.95032	3.20144	1.5695
X	414983	415174	414983	415174	SPT5_T0_R1_peak_484	10	.	2.60585	2.59189	1.04594
X	415884	416081	415884	416081	SPT5_T0_R2_peak_363	18	.	3.28442	3.67834	1.89247
X	424215	425000	424215,424225,424271	425000,424616,424498	SPT5_T0_R2_peak_364,SPT5_T0_R1_peak_485,SPT5_T15_R2_peak_522	18,39,29	.,.,.	3.25875,4.64662,3.80772	3.66346,6.10467,4.95486	1.87913,3.97317,2.99588
X	436016	436237	436016	436237	SPT5_T15_R2_peak_523	14	.	2.88467	3.03606	1.43038
X	453667	455949	453667,454846,454915,455065	455922,455946,455949,455934	SPT5_T0_R2_peak_365,SPT5_T0_R1_peak_486,SPT5_T15_R2_peak_524,SPT5_T15_R1_peak_423	18,26,17,34	.,.,.,.	3.26957,3.6599,3.10738,4.05168	3.67392,4.47253,3.4504,5.35751	1.89807,2.62276,1.75399,3.41378
X	462232	462560	462232	462560	SPT5_T15_R2_peak_525	11	.	2.73145	2.78901	1.19201
X	465743	466389	465743,465996	466256,466389	SPT5_T0_R2_peak_366,SPT5_T15_R2_peak_526	11,15	.,.	2.72685,2.96865	2.77293,3.21079	1.16595,1.5526
X	517637	517857	517637	517857	SPT5_T15_R1_peak_424	13	.	2.75429	2.90646	1.31526
X	521460	521956	521460,521472,521713	521918,521871,521956	SPT5_T0_R2_peak_367,SPT5_T0_R1_peak_487,SPT5_T15_R1_peak_425	13,20,19	.,.,.	2.91222,3.32543,3.17923	3.06643,3.80338,3.70139	1.39645,2.03634,1.97
X	523976	524678	523976	524678	SPT5_T0_R1_peak_488	27	.	3.80906	4.62058	2.72125
X	525043	526979	525043,525568,525861,526022	526116,526027,526216,526979	SPT5_T0_R2_peak_368,SPT5_T0_R1_peak_489,SPT5_T15_R2_peak_527,SPT5_T15_R1_peak_426	32,19,26,12	.,.,.,.	4.12509,3.30782,3.67296,2.69063	5.29145,3.73832,4.5966,2.82362	3.25629,1.97614,2.69408,1.25133
X	531600	531805	531600	531805	SPT5_T0_R2_peak_369	15	.	3.08423	3.35751	1.59415
X	535617	535834	535617	535834	SPT5_T15_R2_peak_528	12	.	2.77063	2.86016	1.28958
X	543967	544193	543967	544193	SPT5_T0_R1_peak_490	11	.	2.68858	2.71541	1.15502
X	545080	545679	545080,545320	545422,545679	SPT5_T15_R1_peak_427,SPT5_T15_R2_peak_529	12,18	.,.	2.40435,3.2024	2.82047,3.57868	1.24316,1.84203
X	567324	567553	567324	567553	SPT5_T15_R2_peak_530	12	.	2.75959	2.84778	1.28872
X	570762	571153	570762,570767	571153,571035	SPT5_T0_R1_peak_491,SPT5_T15_R2_peak_531	14,12	.,.	2.96946,2.75476	3.1538,2.83807	1.46914,1.27464
X	573079	573287	573079	573287	SPT5_T15_R1_peak_428	16	.	2.98917	3.24399	1.60656
X	578149	578947	578149,578346	578947,578786	SPT5_T15_R2_peak_532,SPT5_T15_R1_peak_429	25,13	.,.	3.64902,2.6705	4.38693,2.95349	2.51953,1.34891
X	585383	585623	585383	585623	SPT5_T0_R1_peak_492	15	.	3.0013	3.21223	1.53608
X	598225	598626	598225,598433	598479,598626	SPT5_T0_R1_peak_493,SPT5_T15_R2_peak_533	11,21	.,.	2.70283,3.40224	2.76357,3.99406	1.18869,2.1881
X	603899	604392	603899	604392	SPT5_T15_R2_peak_534	13	.	2.80846	2.92389	1.34852
X	606719	606929	606719	606929	SPT5_T15_R2_peak_535	11	.	2.61467	2.61106	1.10418
X	608081	608270	608081	608270	SPT5_T0_R1_peak_494	20	.	3.35406	3.78313	2.0217
X	609024	609276	609024,609035,609051	609226,609242,609276	SPT5_T15_R1_peak_430,SPT5_T0_R1_peak_495,SPT5_T15_R2_peak_536	23,34,56	.,.,.	3.43009,4.25092,5.45882	4.10287,5.42678,8.07963	2.33081,3.42176,5.61371
X	615290	615691	615290	615691	SPT5_T0_R1_peak_496	21	.	3.45716	3.98286	2.19769
X	617847	618134	617847,617935	618086,618134	SPT5_T0_R1_peak_497,SPT5_T15_R2_peak_537	26,16	.,.	3.43292,2.91279	4.57087,3.30484	2.68415,1.62882
X	622669	623835	622669,623119,623140,623276	623526,623514,623808,623835	SPT5_T15_R1_peak_431,SPT5_T0_R1_peak_498,SPT5_T0_R2_peak_370,SPT5_T15_R2_peak_538	23,40,18,16	.,.,.,.	3.39457,4.52752,3.25889,3.04319	4.15465,6.12252,3.63564,3.29944	2.37768,4.01232,1.85434,1.63656
X	628802	629064	628802	629064	SPT5_T0_R1_peak_499	19	.	3.30514	3.71702	1.95297
X	633156	633394	633156	633394	SPT5_T0_R1_peak_500	14	.	2.91102	3.06923	1.43488
X	638558	640650	638558,638744,639052,639096	639621,640650,639824,639952	SPT5_T0_R2_peak_371,SPT5_T0_R1_peak_501,SPT5_T15_R1_peak_432,SPT5_T15_R2_peak_539	40,35,65,27	.,.,.,.	4.51946,4.2502,5.56556,3.7878	6.10769,5.54285,8.93279,4.699	4.0174,3.52318,6.50824,2.77883
X	646638	647318	646638,646648,646677,646732	647247,647318,647289,647289	SPT5_T0_R1_peak_502,SPT5_T15_R1_peak_433,SPT5_T0_R2_peak_372,SPT5_T15_R2_peak_540	50,27,27,17	.,.,.,.	5.1327,3.71895,3.61872,2.87869	7.36468,4.66468,4.66271,3.40156	5.09266,2.79516,2.71938,1.72335
X	649578	649953	649578	649953	SPT5_T15_R1_peak_434	16	.	3.01932	3.30275	1.63819
X	651150	651744	651150,651354,651423,651485	651742,651744,651714,651689	SPT5_T15_R1_peak_435,SPT5_T0_R1_peak_503,SPT5_T0_R2_peak_373,SPT5_T15_R2_peak_541	40,51,15,18	.,.,.,.	4.53938,5.35018,2.93307,3.07192	6.13492,7.41379,3.20967,3.58812	4.06202,5.10588,1.50296,1.8614
X	662915	663847	662915,662920,663003,663012	663638,663637,663513,663847	SPT5_T15_R2_peak_542,SPT5_T15_R1_peak_436,SPT5_T0_R2_peak_374,SPT5_T0_R1_peak_504	39,53,60,38	.,.,.,.	4.43473,4.86063,5.62355,4.32904	6.13485,7.5446,8.3838,5.98182	3.99012,5.30812,6.06192,3.89633
X	683541	684442	683541,683567	684442,683814	SPT5_T0_R1_peak_505,SPT5_T15_R2_peak_543	34,10	.,.	4.21647,2.65409	5.43697,2.66437	3.41297,1.09126
X	702564	704240	702564,703164,703194,703209	704138,703960,704105,704240	SPT5_T0_R2_peak_375,SPT5_T15_R2_peak_544,SPT5_T0_R1_peak_506,SPT5_T15_R1_peak_437	83,32,59,48	.,.,.,.	6.78637,4.05104,5.69446,4.81678	10.9957,5.30564,8.35656,6.99054	8.39596,3.27524,5.96156,4.83448
X	705154	705609	705154,705311,705311	705609,705560,705580	SPT5_T15_R1_peak_438,SPT5_T0_R1_peak_507,SPT5_T15_R2_peak_545	38,31,14	.,.,.	4.31659,4.10377,2.85239	5.83703,5.12363,3.01398	3.83383,3.16229,1.4033
X	715443	716108	715443	716108	SPT5_T15_R1_peak_439	21	.	3.37485	3.95069	2.18123
X	717886	718073	717886	718073	SPT5_T15_R2_peak_546	14	.	2.83836	3.02668	1.41058
X	745026	745638	745026,745135,745189,745362	745635,745638,745425,745561	SPT5_T0_R1_peak_508,SPT5_T0_R2_peak_376,SPT5_T15_R1_peak_440,SPT5_T15_R2_peak_547	69,64,26,14	.,.,.,.	5.44154,5.42922,3.28874,2.81333	9.44061,8.85589,4.44169,3.10495	6.91628,6.45054,2.60318,1.46881
XI	50	788	50,70,75,105	788,717,575,511	SPT5_T0_R2_peak_377,SPT5_T15_R2_peak_548,SPT5_T0_R1_peak_509,SPT5_T15_R1_peak_441	93,31,121,27	.,.,.,.	7.34497,4.0791,7.58517,3.32602	12.0403,5.15811,15.2536,4.61496	9.39727,3.14225,12.1165,2.75414
XI	21549	21844	21549	21844	SPT5_T15_R1_peak_442	37	.	4.12991	5.75845	3.74517
XI	24645	25426	24645,24699	25032,25426	SPT5_T15_R1_peak_443,SPT5_T0_R1_peak_510	14,20	.,.	2.81589,3.28994	3.04418,3.8	1.42627,2.03595
XI	25927	26269	25927	26269	SPT5_T0_R2_peak_378	23	.	3.58681	4.18209	2.30518
XI	38115	39421	38115,38300,38333	39421,38589,38749	SPT5_T15_R1_peak_444,SPT5_T15_R2_peak_549,SPT5_T0_R1_peak_511	15,26,22	.,.,.	2.91558,3.4989,3.47949	3.22101,4.53637,4.05374	1.57148,2.62727,2.23135
XI	46236	46909	46236	46909	SPT5_T0_R1_peak_512	11	.	2.67438	2.69462	1.13169
XI	66101	66786	66101,66352	66365,66786	SPT5_T15_R2_peak_550,SPT5_T0_R1_peak_513	12,15	.,.	2.73884,2.97606	2.80859,3.16425	1.21523,1.51185
XI	67561	71247	67561,67701,67729,67865,70632	69747,69669,69664,71086,71247	SPT5_T0_R2_peak_379,SPT5_T15_R2_peak_551,SPT5_T0_R1_peak_514,SPT5_T15_R1_peak_445,SPT5_T0_R1_peak_515	37,30,32,31,17	.,.,.,.,.	4.48459,3.96987,4.10874,3.86249,3.12072	5.88216,4.9904,5.26239,5.02253,3.40254	3.78669,3.00562,3.27846,3.11728,1.70863
XI	73934	74789	73934,73942	74133,74789	SPT5_T0_R1_peak_516,SPT5_T0_R2_peak_380	14,11	.,.	2.93207,2.70738	3.09039,2.7435	1.42472,1.1467
XI	80471	80972	80471,80485,80651,80691	80742,80972,80964,80954	SPT5_T15_R1_peak_446,SPT5_T0_R1_peak_517,SPT5_T15_R2_peak_552,SPT5_T0_R2_peak_381	16,21,22,16	.,.,.,.	3.04329,3.43197,3.34764,3.0516	3.3224,3.9291,4.01974,3.34867	1.66368,2.14568,2.21064,1.60394
XI	91198	92187	91198	92187	SPT5_T15_R1_peak_447	15	.	2.94107	3.17997	1.54611
XI	93430	93899	93430,93460,93489,93504	93886,93827,93885,93899	SPT5_T15_R2_peak_553,SPT5_T0_R2_peak_382,SPT5_T15_R1_peak_448,SPT5_T0_R1_peak_518	20,23,31,44	.,.,.,.	3.32804,3.59902,3.97331,4.93432	3.84729,4.19151,5.0733,6.68462	2.07601,2.31272,3.15462,4.48031
XI	95838	96897	95838	96897	SPT5_T0_R1_peak_519	14	.	2.94432	3.10983	1.42472
XI	99312	100157	99312,99342,99346,99432	100033,100157,100067,100094	SPT5_T15_R2_peak_554,SPT5_T0_R1_peak_520,SPT5_T0_R2_peak_383,SPT5_T15_R1_peak_449	49,47,46,49	.,.,.,.	4.86704,4.75598,4.86553,4.58839	7.29787,6.94127,6.81389,7.14464	4.95831,4.73701,4.62393,4.94788
XI	106765	106980	106765	106980	SPT5_T0_R2_peak_384	13	.	2.93954	3.10224	1.3745
XI	108854	109207	108854,108894,108984	109122,109103,109207	SPT5_T15_R2_peak_555,SPT5_T15_R1_peak_450,SPT5_T0_R2_peak_385	21,25,19	.,.,.	3.38231,3.63816,3.26387	3.95157,4.36494,3.69034	2.15172,2.52406,1.90194
XI	127120	127303	127120	127303	SPT5_T15_R2_peak_556	26	.	3.75556	4.56987	2.6564
XI	140940	141399	140940,140982	141399,141367	SPT5_T0_R2_peak_386,SPT5_T15_R2_peak_557	15,14	.,.	3.03793,2.84856	3.31595,3.06263	1.59311,1.45356
XI	142904	143597	142904,143232	143428,143597	SPT5_T15_R2_peak_558,SPT5_T15_R1_peak_451	17,31	.,.	3.10412,3.89302	3.45952,5.04231	1.77545,3.11242
XI	146939	147330	146939,146963,146985	147197,147330,147163	SPT5_T15_R1_peak_452,SPT5_T15_R2_peak_559,SPT5_T0_R1_peak_521	19,13,12	.,.,.	3.21037,2.78647,2.80592	3.62797,2.91063,2.89585	1.91105,1.31611,1.29673
XI	158328	158552	158328	158552	SPT5_T0_R1_peak_522	25	.	3.71494	4.42922	2.56161
XI	162790	165286	162790,164019,164497,164509	164844,164818,165286,164795	SPT5_T0_R2_peak_387,SPT5_T0_R1_peak_523,SPT5_T15_R2_peak_560,SPT5_T15_R1_peak_453	17,27,15,27	.,.,.,.	3.11533,3.81721,2.87234,3.70714	3.50912,4.63753,3.14156,4.61581	1.75804,2.72942,1.50367,2.75532
XI	166022	166381	166022,166055,166091	166371,166381,166308	SPT5_T15_R2_peak_561,SPT5_T15_R1_peak_454,SPT5_T0_R2_peak_388	18,22,12	.,.,.	3.08339,3.33402,2.76532	3.54161,4.00082,2.88068	1.81738,2.22565,1.2386
XI	171380	172229	171380,171392,171434	172229,171886,171682	SPT5_T15_R1_peak_455,SPT5_T0_R1_peak_524,SPT5_T15_R2_peak_562	17,24,11	.,.,.	3.10372,3.64389,2.63909	3.44024,4.31913,2.69634	1.75813,2.47409,1.15309
XI	173477	174444	173477,174038	174088,174444	SPT5_T15_R2_peak_563,SPT5_T15_R1_peak_456	13,20	.,.	2.8625,3.29408	3.00503,3.74453	1.36904,2.0035
XI	179337	179763	179337	179763	SPT5_T15_R2_peak_564	22	.	3.46413	4.12315	2.29265
XI	203014	203469	203014,203023,203085,203088	203347,203469,203417,203373	SPT5_T0_R1_peak_525,SPT5_T15_R2_peak_565,SPT5_T15_R1_peak_457,SPT5_T0_R2_peak_389	17,28,35,22	.,.,.,.	3.11888,3.87909,4.20712,3.49486	3.42324,4.84056,5.56865,4.04673	1.71285,2.89255,3.56305,2.21687
XI	216825	217102	216825,216835,216840	217102,217068,217085	SPT5_T15_R1_peak_458,SPT5_T0_R1_peak_526,SPT5_T15_R2_peak_566	78,35,22	.,.,.	6.44962,4.35775,3.20197	10.4566,5.60226,4.02104	7.83318,3.55296,2.21108
XI	219691	220194	219691,219692,219819	220175,219931,220194	SPT5_T0_R2_peak_390,SPT5_T15_R2_peak_567,SPT5_T0_R1_peak_527	15,10,19	.,.,.	3.01412,2.56083,3.29155	3.23106,2.52547,3.7003	1.52936,1.03908,1.94621
XI	226069	226282	226069	226282	SPT5_T15_R2_peak_568	13	.	2.72056	2.92549	1.3388
XI	230078	231726	230078,230102,230267,230383	231726,231676,231115,231703	SPT5_T0_R2_peak_391,SPT5_T15_R1_peak_459,SPT5_T15_R2_peak_569,SPT5_T0_R1_peak_528	20,28,26,26	.,.,.,.	3.30396,3.74865,3.50276,3.73678	3.88972,4.74032,4.53308,4.48873	2.06825,2.88482,2.65263,2.61624
XI	247854	248500	247854,247890,248094,248150	248490,248397,248500,248383	SPT5_T15_R2_peak_570,SPT5_T15_R1_peak_460,SPT5_T0_R2_peak_392,SPT5_T0_R1_peak_529	18,32,31,11	.,.,.,.	3.23265,3.97425,4.20148,2.7106	3.63219,5.15404,5.2365,2.75345	1.87899,3.23506,3.18218,1.17803
XI	258394	259177	258394,258473,258475,258536	258894,259023,259177,258977	SPT5_T0_R2_peak_393,SPT5_T15_R1_peak_461,SPT5_T0_R1_peak_530,SPT5_T15_R2_peak_571	46,42,59,50	.,.,.,.	4.95358,4.47721,5.47077,5.05414	6.86189,6.30502,8.26012,7.41436	4.67562,4.22975,5.91805,5.06331
XI	259853	261671	259853,260167,260363,260436	260917,260804,261671,260825	SPT5_T15_R2_peak_572,SPT5_T0_R1_peak_531,SPT5_T15_R1_peak_462,SPT5_T0_R2_peak_394	39,28,28,31	.,.,.,.	4.44018,3.82835,3.57062,4.07781	6.09894,4.73365,4.67651,5.12168	3.92935,2.82252,2.81493,3.12261
XI	277911	278957	277911,278026,278059	278940,278867,278957	SPT5_T15_R2_peak_573,SPT5_T0_R2_peak_395,SPT5_T15_R1_peak_463	28,13,27	.,.,.	3.82291,2.84688,3.77788	4.77586,2.97909,4.60393	2.83741,1.31876,2.722
XI	302974	303217	302974	303217	SPT5_T0_R2_peak_396	15	.	3.03276	3.26546	1.55078
XI	308097	309044	308097,308190,308576,308761	309044,309044,309035,309044	SPT5_T0_R2_peak_397,SPT5_T0_R1_peak_532,SPT5_T15_R1_peak_464,SPT5_T15_R2_peak_574	26,35,33,33	.,.,.,.	3.6578,4.20964,3.96012,4.0235	4.58139,5.56311,5.31962,5.43183	2.67784,3.54335,3.36558,3.38155
XI	317148	317450	317148	317450	SPT5_T15_R2_peak_575	15	.	2.94603	3.19627	1.54266
XI	321767	322979	321767,321817,321838,321907	322979,322794,322752,322949	SPT5_T15_R1_peak_465,SPT5_T15_R2_peak_576,SPT5_T0_R2_peak_398,SPT5_T0_R1_peak_533	50,39,22,27	.,.,.,.	4.97295,4.4399,3.50407,3.81839	7.29132,6.07928,4.08522,4.65779	5.08493,3.92553,2.24748,2.77962
XI	325778	328412	325778,327583,327700,327711	328378,328305,328356,328412	SPT5_T0_R2_peak_399,SPT5_T0_R1_peak_534,SPT5_T15_R2_peak_577,SPT5_T15_R1_peak_466	19,25,18,37	.,.,.,.	3.23153,3.666,3.02097,4.29948	3.70872,4.37973,3.54317,5.76001	1.9135,2.53846,1.83154,3.76095
XI	335068	335620	335068	335620	SPT5_T0_R2_peak_400	13	.	2.90867	3.05369	1.35354
XI	338881	341098	338881,338980,340577,340599	339631,340991,340979,341098	SPT5_T0_R2_peak_401,SPT5_T0_R1_peak_535,SPT5_T15_R2_peak_578,SPT5_T15_R1_peak_467	28,16,33,12	.,.,.,.	3.86826,3.02563,3.85432,2.73886	4.78302,3.32307,5.39865,2.86652	2.82296,1.63859,3.35145,1.29076
XI	352951	353367	352951	353367	SPT5_T15_R1_peak_468	15	.	2.94483	3.15132	1.51127
XI	355226	356333	355226,355256,355320,355378	356333,356318,356302,356291	SPT5_T0_R1_peak_536,SPT5_T15_R1_peak_469,SPT5_T15_R2_peak_579,SPT5_T0_R2_peak_402	41,27,27,50	.,.,.,.	4.66743,3.80731,3.77634,5.27759	6.25168,4.6766,4.65722,7.33926	4.11778,2.79009,2.74448,5.0657
XI	361988	362440	361988,361999,362009	362394,362440,362402	SPT5_T15_R1_peak_470,SPT5_T0_R1_peak_537,SPT5_T15_R2_peak_580	28,15,29	.,.,.	3.77976,3.00896,3.86173	4.74063,3.21321,4.95518	2.85999,1.51034,2.97541
XI	368881	369722	368881,369123	369722,369614	SPT5_T15_R1_peak_471,SPT5_T15_R2_peak_581	41,54	.,.	4.45974,5.1919	6.25189,7.88562	4.19137,5.45024
XI	371339	371830	371339	371830	SPT5_T15_R2_peak_582	12	.	2.75641	2.85569	1.29236
XI	379286	379805	379286,379448	379788,379805	SPT5_T0_R1_peak_538,SPT5_T15_R2_peak_583	38,16	.,.	4.22973,2.98251	5.94359,3.28279	3.8833,1.61266
XI	381919	383555	381919,382044,382080,382089	383509,382397,383555,383354	SPT5_T15_R2_peak_584,SPT5_T0_R2_peak_403,SPT5_T0_R1_peak_539,SPT5_T15_R1_peak_472	41,39,18,32	.,.,.,.	4.51568,4.53052,3.12671,3.74739	6.31377,6.04713,3.5508,5.13103	4.13869,3.92166,1.82293,3.21299
XI	384954	385854	384954,384986,385049,385156	385773,385854,385632,385630	SPT5_T0_R2_peak_404,SPT5_T0_R1_peak_540,SPT5_T15_R1_peak_473,SPT5_T15_R2_peak_585	22,28,45,33	.,.,.,.	3.50764,3.84571,4.61351,4.13755	4.10922,4.73242,6.66838,5.43904	2.25761,2.82678,4.5582,3.3926
XI	392125	392414	392125	392414	SPT5_T15_R2_peak_586	16	.	3.02811	3.30789	1.632
XI	393463	393669	393463	393669	SPT5_T15_R2_peak_587	18	.	3.08857	3.6355	1.89192
XI	408192	408378	408192	408378	SPT5_T15_R2_peak_588	14	.	2.80607	3.07643	1.4493
XI	428832	429224	428832	429224	SPT5_T0_R1_peak_541	35	.	4.38111	5.61574	3.55707
XI	431271	431831	431271,431458,431458,431475	431795,431672,431831,431779	SPT5_T0_R2_peak_405,SPT5_T0_R1_peak_542,SPT5_T15_R2_peak_589,SPT5_T15_R1_peak_474	61,24,38,36	.,.,.,.	5.78172,3.60841,4.40203,4.04997	8.50243,4.26064,5.88541,5.67552	6.1561,2.41247,3.80219,3.68317
XI	439384	440047	439384,439387,439400,439676	440047,439597,439894,439884	SPT5_T15_R2_peak_590,SPT5_T0_R2_peak_406,SPT5_T0_R1_peak_543,SPT5_T15_R1_peak_475	20,12,17,19	.,.,.,.	3.24513,2.80998,3.13578,3.24497	3.78685,2.90083,3.42916,3.67621	2.02085,1.27177,1.72991,1.94775
XI	462885	463815	462885,462893,462948,463026	463525,463705,463695,463815	SPT5_T0_R1_peak_544,SPT5_T15_R1_peak_476,SPT5_T15_R2_peak_591,SPT5_T0_R2_peak_407	12,14,13,20	.,.,.,.	2.73354,2.72265,2.82528,3.43718	2.86864,3.11454,2.94246,3.92655	1.27399,1.48344,1.3158,2.06698
XI	513248	514676	513248,513254,513378,513463	514187,514676,514532,514376	SPT5_T0_R1_peak_545,SPT5_T15_R2_peak_592,SPT5_T0_R2_peak_408,SPT5_T15_R1_peak_477	22,14,17,21	.,.,.,.	3.43635,2.89213,3.23107,3.20034	4.06082,3.07836,3.5937,3.90871	2.25552,1.4289,1.79018,2.15036
XI	517434	519314	517434,517892,518015,518694	519258,519265,519309,519314	SPT5_T15_R2_peak_593,SPT5_T0_R2_peak_409,SPT5_T0_R1_peak_546,SPT5_T15_R1_peak_478	21,55,49,34	.,.,.,.	3.41863,5.50075,4.9271,3.95532	3.98517,7.8847,7.19074,5.39458	2.17271,5.54551,4.9465,3.435
XI	533625	533949	533625,533722	533919,533949	SPT5_T15_R1_peak_479,SPT5_T0_R1_peak_547	30,18	.,.	3.82235,3.15846	4.97275,3.54014	3.0581,1.81967
XI	535176	535856	535176,535592,535605	535695,535789,535856	SPT5_T0_R1_peak_548,SPT5_T15_R2_peak_594,SPT5_T15_R1_peak_480	12,14,15	.,.,.	2.79496,2.82044,2.94071	2.87763,3.10007,3.16974	1.28256,1.47419,1.53851
XI	550971	551712	550971	551712	SPT5_T0_R1_peak_549	17	.	3.15282	3.47688	1.76227
XI	558363	558675	558363	558675	SPT5_T0_R2_peak_410	13	.	2.90686	3.05084	1.35172
XI	559437	559638	559437	559638	SPT5_T15_R2_peak_595	27	.	3.7546	4.73049	2.79443
XI	567279	567750	567279,567536	567643,567750	SPT5_T0_R1_peak_550,SPT5_T15_R1_peak_481	17,20	.,.	3.18414,3.29596	3.50705,3.76652	1.78305,2.02906
XI	571067	571341	571067,571067	571281,571341	SPT5_T0_R1_peak_551,SPT5_T15_R1_peak_482	11,13	.,.	2.67666,2.76161	2.6976,2.87398	1.13928,1.30105
XI	578310	579171	578310,578895	579171,579097	SPT5_T0_R2_peak_411,SPT5_T0_R1_peak_552	15,26	.,.	3.01266,3.72458	3.24264,4.59685	1.53344,2.69678
XI	581059	582094	581059,581120,581122,581202	582094,581955,581341,582053	SPT5_T0_R1_peak_553,SPT5_T15_R1_peak_483,SPT5_T15_R2_peak_596,SPT5_T0_R2_peak_412	32,15,24,14	.,.,.,.	4.14636,2.96581,3.69151,2.99898	5.26631,3.20082,4.3952,3.19746	3.2979,1.56591,2.49605,1.45659
XI	589454	590177	589454,589647,589647	590177,590051,590144	SPT5_T15_R2_peak_597,SPT5_T15_R1_peak_484,SPT5_T0_R1_peak_554	30,31,38	.,.,.	3.97389,3.90842,4.49629	5.05245,5.03836,5.93283	3.05662,3.10985,3.8556
XI	608321	608626	608321	608626	SPT5_T0_R1_peak_555	30	.	4.06132	5.00782	3.05622
XI	614095	615474	614095,614608,614667,614694	615158,615474,615459,615379	SPT5_T0_R2_peak_413,SPT5_T15_R1_peak_485,SPT5_T15_R2_peak_598,SPT5_T0_R1_peak_556	26,58,42,31	.,.,.,.	3.76195,5.38193,4.71341,4.06218	4.59107,8.1132,6.49207,5.11571	2.66843,5.80024,4.27495,3.17414
XI	618851	619560	618851	619560	SPT5_T15_R2_peak_599	13	.	2.83146	2.95414	1.32607
XI	630506	630903	630506,630564,630582	630883,630764,630903	SPT5_T0_R1_peak_557,SPT5_T15_R1_peak_486,SPT5_T0_R2_peak_414	34,19,17	.,.,.	4.22911,3.2828,3.16705	5.45128,3.72661,3.4753	3.44341,1.98979,1.72739
XI	665993	666803	665993,666135,666137,666191	666598,666803,666596,666571	SPT5_T0_R1_peak_558,SPT5_T0_R2_peak_415,SPT5_T15_R1_peak_487,SPT5_T15_R2_peak_600	71,140,29,30	.,.,.,.	5.87119,9.07075,3.52508,3.92955	9.63883,17.0636,4.84202,5.07547	7.10749,14.0206,2.9596,3.08533
XII	35	304	35,37	280,304	SPT5_T0_R1_peak_559,SPT5_T0_R2_peak_416	249,85	.,.	13.6641,6.02812	28.346,11.129	24.9401,8.51285
XII	5549	5980	5549,5620,5620,5637	5980,5844,5971,5865	SPT5_T0_R2_peak_417,SPT5_T15_R1_peak_488,SPT5_T0_R1_peak_560,SPT5_T15_R2_peak_601	165,58,82,45	.,.,.,.	10.339,5.47001,6.83023,4.93012	19.5503,8.17534,10.918,6.81762	16.5456,5.85254,8.23849,4.53307
XII	11010	11851	11010,11155,11170	11851,11752,11849	SPT5_T0_R2_peak_418,SPT5_T15_R2_peak_602,SPT5_T0_R1_peak_561	121,29,48	.,.,.	8.31801,3.84965,4.35955	14.8764,4.93085,7.08502	12.1127,2.96035,4.85325
XII	22788	23418	22788,22791,22909,23222	23339,23418,23348,23408	SPT5_T0_R2_peak_419,SPT5_T15_R1_peak_489,SPT5_T0_R1_peak_562,SPT5_T15_R2_peak_603	10,26,15,20	.,.,.,.	2.65669,3.735,3.03062,3.29034	2.67227,4.52243,3.2545,3.78157	1.08596,2.66017,1.56527,2.02047
XII	36867	37111	36867	37111	SPT5_T0_R1_peak_563	14	.	2.99123	3.18485	1.48685
XII	40482	40782	40482,40523	40730,40782	SPT5_T0_R1_peak_564,SPT5_T15_R1_peak_490	20,16	.,.	3.39208,3.07913	3.85308,3.35045	2.05262,1.65053
